id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
15	10.0	118.0	11.0	11.0	10.0	118.0	11.0	11.0	10.0	118.0	11.0	11.0	10.0	118.0	11.0	46.0	10.0	118.0	11.0	46.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
16	2.0	8.0	2.0	2.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	2.0	8.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
17	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
18	2.0	12.0	2.0	2.0	1.0	12.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	12.0	1.0	1.0	2.0	12.0	2.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
19	1.0	54.0	1.0	1.0	1.0	54.0	1.0	1.0	1.0	54.0	1.0	1.0	73.0	54.0	73.0	73.0	1.0	54.0	1.0	6.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
20	5.0	7.0	5.0	5.0	5.0	7.0	5.0	5.0	5.0	7.0	5.0	5.0	5.0	7.0	5.0	6.0	5.0	7.0	5.0	6.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
21	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
22	2.0	1.0	2.0	1.0	5.0	2.0	5.0	3.0	1.0	1.0	1.0	1.0	12.0	2.0	12.0	8.0	2.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
23	3.0	20.0	3.0	3.0	3.0	20.0	3.0	3.0	3.0	20.0	3.0	3.0	3.0	20.0	3.0	4.0	3.0	20.0	3.0	4.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
25	2.0	2.0	2.0	1.0	24.0	8.0	28.0	16.0	13.0	3.0	15.0	1.0	517.0	63.0	517.0	63.0	2.0	2.0	2.0	1.0	38.0	6.0	6.0	6.0	38.0	62.0	62.0	62.0
26	54.0	11.0	26.0	8.0	22.0	43.0	22.0	22.0	22.0	7.0	22.0	10.0	22.0	49.0	22.0	50.0	54.0	11.0	26.0	8.0	47.0	19.0	19.0	19.0	47.0	14.0	14.0	14.0
top_1_3_5_10	5_18_20_23	6_9_12_15	5_18_20_23	10_19_20_24	8_16_19_22	5_9_11_15	8_16_18_22	9_17_19_22	9_17_19_22	6_10_12_16	9_17_18_22	12_18_20_24	7_16_18_20	6_9_11_14	7_16_17_19	8_13_14_20	5_18_20_23	6_9_12_15	5_18_20_23	8_16_17_23	1_6_7_7	4_6_6_8	4_6_6_8	4_6_6_8	1_6_7_7	2_7_8_8	2_7_8_8	2_7_8_8
percent	0.192_0.692_0.769_0.885	0.231_0.346_0.462_0.577	0.192_0.692_0.769_0.885	0.385_0.731_0.769_0.923	0.308_0.615_0.731_0.846	0.192_0.346_0.423_0.577	0.308_0.615_0.692_0.846	0.346_0.654_0.731_0.846	0.346_0.654_0.731_0.846	0.231_0.385_0.462_0.615	0.346_0.654_0.692_0.846	0.462_0.692_0.769_0.923	0.269_0.615_0.692_0.769	0.231_0.346_0.423_0.538	0.269_0.615_0.654_0.731	0.308_0.500_0.538_0.769	0.192_0.692_0.769_0.885	0.231_0.346_0.462_0.577	0.192_0.692_0.769_0.885	0.308_0.615_0.654_0.885	0.038_0.231_0.269_0.269	0.154_0.231_0.231_0.308	0.154_0.231_0.231_0.308	0.154_0.231_0.231_0.308	0.038_0.231_0.269_0.269	0.077_0.269_0.308_0.308	0.077_0.269_0.308_0.308	0.077_0.269_0.308_0.308
improve_drop	0_0	6_16	2_2	6_3	0_0	6_17	1_3	4_3	0_0	6_16	1_3	6_4	0_0	8_14	1_2	6_9	0_0	6_16	2_2	7_12	0_0	6_1	6_1	6_1	0_0	3_1	3_1	3_1
