id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
12	1.0	91.0	7.0	7.0	15.0	91.0	23.0	23.0	4.0	91.0	10.0	11.0	112.0	91.0	112.0	112.0	1.0	91.0	7.0	9.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13	51.0	45.0	54.0	54.0	51.0	45.0	54.0	54.0	51.0	45.0	54.0	54.0	51.0	45.0	54.0	54.0	51.0	45.0	54.0	54.0	10.0	16.0	16.0	16.0	10.0	10.0	10.0	10.0
14	1.0	136.0	1.0	1.0	1.0	136.0	1.0	1.0	1.0	136.0	1.0	1.0	1.0	136.0	1.0	1.0	1.0	136.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
16	1.0	154.0	2.0	2.0	1.0	154.0	1.0	1.0	1.0	154.0	1.0	2.0	1.0	154.0	1.0	7.0	1.0	154.0	2.0	7.0	50.0	10.0	10.0	10.0	50.0	10.0	10.0	10.0
17	2.0	181.0	3.0	3.0	2.0	181.0	3.0	3.0	2.0	181.0	3.0	3.0	2.0	181.0	3.0	8.0	2.0	181.0	3.0	8.0	23.0	37.0	37.0	37.0	23.0	23.0	23.0	23.0
18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	2.0	2.0	2.0	6.0	6.0	6.0	6.0
19	151.0	189.0	154.0	154.0	151.0	189.0	154.0	154.0	151.0	189.0	154.0	154.0	151.0	189.0	154.0	154.0	151.0	189.0	154.0	154.0	39.0	5.0	5.0	5.0	39.0	39.0	39.0	39.0
20	3.0	168.0	3.0	4.0	3.0	168.0	3.0	4.0	3.0	168.0	3.0	4.0	3.0	168.0	3.0	9.0	3.0	168.0	3.0	9.0	28.0	41.0	41.0	41.0	28.0	28.0	28.0	28.0
21	6.0	126.0	6.0	6.0	4.0	126.0	4.0	4.0	4.0	126.0	4.0	4.0	4.0	126.0	4.0	4.0	6.0	126.0	6.0	7.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
22	10.0	129.0	10.0	10.0	10.0	129.0	10.0	10.0	10.0	129.0	10.0	10.0	9.0	129.0	9.0	9.0	10.0	129.0	10.0	10.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
24	74.0	141.0	75.0	75.0	64.0	141.0	65.0	65.0	65.0	141.0	66.0	66.0	63.0	141.0	64.0	64.0	74.0	141.0	75.0	75.0	38.0	19.0	19.0	19.0	38.0	19.0	19.0	19.0
25	33.0	183.0	37.0	37.0	26.0	183.0	30.0	30.0	26.0	183.0	30.0	30.0	21.0	183.0	24.0	25.0	33.0	183.0	37.0	37.0	33.0	13.0	13.0	13.0	33.0	9.0	9.0	9.0
26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27	70.0	106.0	70.0	70.0	70.0	106.0	70.0	70.0	70.0	106.0	70.0	70.0	70.0	106.0	70.0	70.0	70.0	106.0	70.0	70.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
top_1_3_5_10	8_14_17_19	2_3_3_3	6_13_15_19	6_12_15_19	8_15_17_19	2_3_3_3	8_15_17_18	8_14_17_18	7_15_18_20	2_3_3_3	7_15_17_19	5_13_16_18	8_15_17_18	2_3_3_3	8_15_17_18	6_9_11_18	8_14_17_19	2_3_3_3	6_13_15_19	5_8_10_19	1_1_1_3	2_3_4_5	2_3_4_5	2_3_4_5	1_1_1_3	1_1_1_5	1_1_1_5	1_1_1_5
percent	0.296_0.519_0.630_0.704	0.074_0.111_0.111_0.111	0.222_0.481_0.556_0.704	0.222_0.444_0.556_0.704	0.296_0.556_0.630_0.704	0.074_0.111_0.111_0.111	0.296_0.556_0.630_0.667	0.296_0.519_0.630_0.667	0.259_0.556_0.667_0.741	0.074_0.111_0.111_0.111	0.259_0.556_0.630_0.704	0.185_0.481_0.593_0.667	0.296_0.556_0.630_0.667	0.074_0.111_0.111_0.111	0.296_0.556_0.630_0.667	0.222_0.333_0.407_0.667	0.296_0.519_0.630_0.704	0.074_0.111_0.111_0.111	0.222_0.481_0.556_0.704	0.185_0.296_0.370_0.704	0.037_0.037_0.037_0.111	0.074_0.111_0.148_0.185	0.074_0.111_0.148_0.185	0.074_0.111_0.148_0.185	0.037_0.037_0.037_0.111	0.037_0.037_0.037_0.185	0.037_0.037_0.037_0.185	0.037_0.037_0.037_0.185
improve_drop	0_0	1_22	0_10	0_11	0_0	1_22	0_8	0_9	0_0	1_22	0_8	0_12	0_0	2_21	0_7	0_11	0_0	1_22	0_10	0_13	0_0	7_4	7_4	7_4	0_0	4_2	4_2	4_2
