id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
22	32.0	21.0	31.0	30.0	25.0	16.0	23.0	19.0	25.0	16.0	23.0	19.0	13.0	7.0	8.0	10.0	32.0	21.0	31.0	23.0
23	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
26	103.0	92.0	103.0	105.0	103.0	92.0	103.0	105.0	103.0	92.0	103.0	105.0	103.0	92.0	103.0	105.0	103.0	92.0	103.0	105.0
28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29	1.0	3.0	3.0	1.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	1.0	3.0	3.0	1.0	1.0	3.0	3.0	1.0
30	13.0	8.0	13.0	8.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	7.0	4.0	7.0	4.0	13.0	8.0	13.0	8.0
31	6.0	4.0	6.0	4.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	6.0	4.0	6.0	4.0
32	15.0	49.0	15.0	19.0	15.0	49.0	15.0	19.0	15.0	49.0	15.0	24.0	15.0	49.0	15.0	31.0	15.0	49.0	15.0	31.0
33	4.0	2.0	4.0	2.0	4.0	2.0	4.0	4.0	4.0	2.0	4.0	2.0	4.0	2.0	4.0	2.0	4.0	2.0	4.0	2.0
34	121.0	189.0	132.0	153.0	44.0	189.0	48.0	67.0	50.0	189.0	55.0	78.0	6.0	189.0	8.0	41.0	121.0	189.0	132.0	163.0
35	2.0	9.0	2.0	3.0	2.0	9.0	2.0	2.0	2.0	9.0	2.0	3.0	2.0	9.0	2.0	4.0	2.0	9.0	2.0	4.0
37	4.0	6.0	4.0	5.0	4.0	6.0	4.0	5.0	4.0	6.0	4.0	5.0	4.0	6.0	4.0	5.0	4.0	6.0	4.0	5.0
38	3.0	106.0	6.0	9.0	3.0	106.0	6.0	6.0	3.0	106.0	6.0	10.0	3.0	106.0	6.0	45.0	3.0	106.0	6.0	45.0
39	28.0	43.0	32.0	42.0	28.0	43.0	32.0	42.0	28.0	43.0	32.0	42.0	28.0	43.0	32.0	42.0	28.0	43.0	32.0	42.0
40	2.0	5.0	2.0	3.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0
41	7.0	4.0	8.0	7.0	7.0	4.0	8.0	7.0	7.0	4.0	8.0	6.0	7.0	4.0	8.0	3.0	7.0	4.0	8.0	3.0
42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
43	4.0	29.0	4.0	4.0	4.0	29.0	4.0	4.0	4.0	29.0	4.0	5.0	4.0	29.0	4.0	6.0	4.0	29.0	4.0	6.0
44	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0	13.0	6.0
45	10.0	4.0	10.0	4.0	10.0	4.0	10.0	10.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0
46	2.0	31.0	2.0	2.0	2.0	31.0	2.0	2.0	2.0	31.0	2.0	10.0	2.0	31.0	2.0	10.0	2.0	31.0	2.0	10.0
47	3.0	19.0	3.0	5.0	3.0	19.0	3.0	5.0	3.0	19.0	3.0	5.0	9.0	19.0	9.0	11.0	3.0	19.0	3.0	7.0
48	2.0	18.0	4.0	4.0	2.0	18.0	4.0	4.0	2.0	18.0	4.0	6.0	2.0	18.0	4.0	6.0	2.0	18.0	4.0	6.0
49	3.0	28.0	3.0	3.0	3.0	28.0	3.0	3.0	3.0	28.0	3.0	3.0	3.0	28.0	3.0	23.0	3.0	28.0	3.0	23.0
50	16.0	8.0	18.0	6.0	32.0	16.0	35.0	17.0	19.0	10.0	22.0	8.0	129.0	44.0	130.0	44.0	16.0	8.0	18.0	6.0
51	10.0	4.0	10.0	4.0	10.0	4.0	10.0	10.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0	10.0	4.0
52	20.0	31.0	21.0	24.0	20.0	31.0	21.0	24.0	20.0	31.0	21.0	24.0	20.0	31.0	21.0	24.0	20.0	31.0	21.0	24.0
53	23.0	2.0	3.0	3.0	23.0	2.0	3.0	3.0	23.0	2.0	3.0	4.0	23.0	2.0	3.0	4.0	23.0	2.0	3.0	4.0
54	3.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0
55	7.0	15.0	7.0	10.0	7.0	15.0	7.0	10.0	7.0	15.0	7.0	10.0	7.0	15.0	7.0	10.0	7.0	15.0	7.0	10.0
56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	4.0	13.0	4.0	5.0	4.0	13.0	4.0	5.0	4.0	13.0	4.0	5.0	4.0	13.0	4.0	7.0	4.0	13.0	4.0	7.0
60	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
61	18.0	34.0	18.0	21.0	5.0	34.0	5.0	14.0	18.0	34.0	18.0	21.0	5.0	34.0	5.0	20.0	18.0	34.0	18.0	27.0
62	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
63	5.0	9.0	10.0	4.0	5.0	9.0	10.0	10.0	5.0	9.0	10.0	4.0	5.0	9.0	10.0	4.0	5.0	9.0	10.0	4.0
64	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	2.0
65	13.0	5.0	13.0	9.0	13.0	5.0	13.0	9.0	13.0	5.0	13.0	5.0	13.0	5.0	13.0	5.0	13.0	5.0	13.0	5.0
top_1_3_5_10	2_16_23_32	2_10_19_25	1_15_21_33	3_15_27_36	1_15_26_35	2_13_21_25	1_14_24_36	2_15_25_36	1_15_25_33	2_13_21_26	1_14_24_35	2_17_28_37	1_14_23_36	2_11_20_27	1_13_22_38	2_13_23_33	2_16_23_32	2_10_19_25	1_15_21_33	2_12_22_33
percent	0.035_0.281_0.404_0.561	0.035_0.175_0.333_0.439	0.018_0.263_0.368_0.579	0.053_0.263_0.474_0.632	0.018_0.263_0.456_0.614	0.035_0.228_0.368_0.439	0.018_0.246_0.421_0.632	0.035_0.263_0.439_0.632	0.018_0.263_0.439_0.579	0.035_0.228_0.368_0.456	0.018_0.246_0.421_0.614	0.035_0.298_0.491_0.649	0.018_0.246_0.404_0.632	0.035_0.193_0.351_0.474	0.018_0.228_0.386_0.667	0.035_0.228_0.404_0.579	0.035_0.281_0.404_0.561	0.035_0.175_0.333_0.439	0.018_0.263_0.368_0.579	0.035_0.211_0.386_0.579
improve_drop	0_0	23_25	7_16	22_21	0_0	24_24	7_14	18_21	0_0	24_24	7_15	25_21	0_0	23_25	7_13	24_24	0_0	23_25	7_16	24_24
